Time,CT214J3,CT214F2,CT209J3,CT209F2,CT209C2,CT207J3,CT207F2,CT207C2,CT307J3,CT307F2,CT307C2,CT302J3,CT302F2,CT302C2,CT301J3,CT301F2,CT301C2,CT202J3,CT202F2,CT202C2
s,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm,ppm
0.00,0.30,0.30,0.30,0.30,0.00,279.75,36.93,0.00,76.29,80.16,43.82,164.64,399.53,0.00,50.13,244.73,61.87,0.30,0.92,22.71
1.00,0.30,0.30,0.30,0.30,0.00,275.47,19.23,0.00,76.29,69.45,45.13,167.60,377.62,0.00,56.53,248.45,57.92,0.30,0.92,25.39
17.00,0.30,0.30,0.30,0.30,0.00,227.71,16.02,0.00,76.29,77.13,47.36,169.78,359.34,0.00,52.24,244.72,57.68,0.30,0.92,24.48
47.50,0.30,0.30,0.30,0.30,0.00,274.25,8.44,0.00,76.29,58.17,41.93,179.99,372.62,0.00,47.30,255.84,62.41,0.30,0.92,23.36
77.50,0.30,0.30,0.30,0.30,0.00,255.92,17.70,0.00,76.29,79.04,41.93,175.38,356.69,0.00,65.00,227.77,63.17,0.30,0.92,22.13
107.00,0.30,0.30,0.30,0.30,0.00,260.06,27.47,0.00,76.29,58.80,43.31,178.00,414.08,0.00,47.20,245.89,63.44,0.30,0.92,19.20
137.00,0.30,0.30,0.30,0.30,0.00,249.05,27.47,0.00,76.29,61.57,45.13,170.14,1802.59,0.00,55.24,231.63,61.59,0.30,0.92,23.96
167.50,0.30,0.30,0.30,0.30,0.00,219.12,178.90,58.01,76.29,54.02,43.60,159.61,3232.78,0.00,48.52,360.32,58.90,0.30,0.92,22.03
197.50,0.30,0.30,0.30,0.30,0.00,237.12,2141.82,32.38,76.29,159.91,48.10,215.66,3378.16,0.00,36.32,619.48,61.26,0.30,0.92,22.03
227.00,0.30,0.30,0.30,0.30,0.00,316.89,2962.21,43.56,95.52,851.61,55.48,451.74,3359.38,0.00,408.15,433.09,61.26,0.30,0.92,22.57
255.50,0.30,0.30,59.10,0.30,34.18,730.72,3474.92,65.98,138.25,1167.58,76.68,892.04,3166.14,0.00,1615.78,357.77,61.26,0.30,0.92,23.07
285.50,0.30,0.30,59.10,790.76,26.32,1614.59,4245.88,90.52,189.52,1302.57,262.66,1407.52,2186.92,10.86,3900.47,215.19,61.26,0.30,0.92,20.79
316.50,0.30,0.30,59.10,630.55,36.64,3065.58,4065.40,123.89,358.38,1669.64,361.43,1770.23,3126.61,134.92,3702.79,1048.40,61.26,0.30,0.92,23.13
346.50,0.30,0.30,59.10,222.31,4.01,2394.14,2701.03,92.74,608.83,1866.79,135.67,1530.82,3079.49,232.04,3462.68,879.62,68.91,0.30,42.30,18.66
377.00,0.30,0.30,59.10,48.52,0.00,1593.19,1654.57,41.59,496.83,1694.23,152.22,1546.25,2841.26,215.68,2405.43,334.11,86.23,0.30,103.82,28.31
406.00,0.30,0.30,59.10,48.52,0.00,1258.62,1021.72,23.70,364.69,1247.88,118.90,1092.39,3097.36,274.74,1876.71,193.12,202.25,0.30,103.82,39.08
435.00,0.30,0.30,59.10,48.52,0.00,1009.18,710.51,20.18,323.80,853.68,73.58,802.20,3335.18,263.61,1787.92,249.40,260.54,0.30,103.82,25.23
465.50,0.30,0.30,59.10,48.52,0.00,778.25,529.11,15.85,282.90,598.46,63.36,697.34,3314.61,344.46,1731.08,284.98,315.92,0.30,103.82,24.63
496.00,0.30,0.30,59.10,48.52,0.00,638.74,342.95,15.85,241.40,553.98,54.63,743.52,3043.34,345.04,1769.13,385.44,365.21,0.30,103.82,26.27
526.50,0.30,0.30,59.10,48.52,0.00,583.90,289.67,12.71,241.40,448.92,51.82,777.56,2974.73,289.38,1774.20,398.72,388.75,0.30,103.82,27.51
556.50,0.30,0.30,59.10,48.52,0.00,611.73,288.55,13.10,241.40,383.00,57.10,716.26,2967.62,283.05,1772.23,307.97,390.29,0.30,103.82,27.51
586.50,0.30,0.30,59.10,48.52,0.00,579.76,280.98,16.48,263.07,388.93,54.51,750.59,3059.52,360.49,1748.73,324.20,376.36,0.30,103.82,25.51
616.00,0.30,0.30,59.10,48.52,0.00,627.61,300.46,11.72,263.07,383.81,56.53,706.03,2998.40,332.71,1837.49,419.52,389.86,0.30,103.82,25.51
646.00,0.30,0.30,59.10,48.52,0.00,637.33,304.02,16.88,266.42,389.80,56.52,771.90,3022.20,335.70,1802.70,424.26,399.13,0.30,103.82,26.92
676.50,0.30,0.30,59.10,0.92,0.00,713.63,363.94,19.84,315.86,412.60,57.75,772.11,3181.14,345.30,1994.41,293.50,404.36,0.30,103.82,24.98
706.50,0.30,0.30,59.10,0.92,0.00,702.92,403.00,17.19,278.02,479.22,59.39,821.95,3290.15,401.34,2024.60,356.76,407.54,0.30,103.82,29.07
736.50,0.30,0.30,59.10,0.92,0.00,742.12,456.40,17.19,385.14,580.70,61.52,872.24,3250.84,544.62,1905.65,332.42,411.44,0.30,103.82,22.12
765.50,0.30,0.30,59.10,0.92,0.00,633.72,495.64,17.19,317.69,644.69,61.46,817.68,3295.46,584.95,1876.94,410.81,382.81,0.30,103.82,27.97
795.50,0.30,0.30,59.10,0.92,0.00,516.62,403.21,13.63,245.67,630.58,59.13,814.26,3193.92,803.42,1853.60,510.09,381.50,0.30,103.82,42.81
826.50,0.30,0.30,59.10,0.92,0.00,528.88,293.61,15.47,245.67,457.92,57.97,815.49,3110.70,543.01,1850.72,924.39,427.72,0.30,185.67,46.85
856.50,0.30,0.30,59.10,0.92,0.00,745.61,298.49,16.78,308.54,381.17,57.51,773.63,3079.08,317.19,1926.56,381.78,547.99,0.30,185.67,63.60
886.50,0.30,0.30,59.10,0.92,0.00,1019.08,426.03,22.77,416.57,436.51,61.52,792.10,3243.34,406.80,2029.90,320.26,469.28,0.30,164.98,56.91
915.50,0.30,0.30,59.10,0.92,0.00,1355.51,644.56,25.57,513.92,744.43,68.91,829.44,3447.79,573.79,2028.53,400.09,365.13,0.30,164.98,50.88
945.50,0.30,0.30,59.10,0.92,0.00,1447.93,1014.30,24.51,622.42,1060.81,76.03,899.80,3743.31,574.32,2029.14,468.07,337.13,0.30,164.98,43.88
976.50,0.30,0.30,59.10,0.92,0.00,1333.07,1168.01,27.30,696.12,1422.62,71.44,953.25,3818.38,660.14,2172.76,472.85,372.38,23.50,164.98,27.58
1006.50,0.30,0.30,59.10,0.92,0.00,1156.99,1309.25,25.70,555.73,1420.16,68.24,1040.44,3750.55,604.17,1955.90,526.76,369.52,23.50,164.98,30.54
1036.50,0.30,0.30,59.10,0.92,0.00,879.78,1135.01,19.78,417.59,1334.03,68.18,946.06,3729.49,611.37,1985.40,511.74,376.98,29.30,164.98,26.98
1066.50,0.30,0.30,59.10,0.92,0.00,608.22,790.68,14.95,294.80,1107.19,60.83,950.70,3449.74,631.06,2098.98,487.19,361.82,49.74,164.98,30.88
1096.50,0.30,0.30,59.10,0.92,0.00,500.69,451.72,14.89,232.85,693.43,59.58,1007.84,3229.17,863.46,2004.17,771.88,356.71,29.60,164.98,34.30
1126.00,0.30,0.30,59.10,0.92,0.00,468.76,263.76,13.98,232.85,406.60,57.56,896.19,3306.54,996.82,2102.79,1480.28,421.40,38.15,206.36,39.06
1156.00,0.30,0.30,59.10,0.92,0.00,418.86,284.08,14.48,189.52,303.65,56.54,868.54,3243.84,866.19,2137.91,1356.87,590.63,56.46,267.70,34.79
1186.50,0.30,0.30,59.10,0.92,0.00,390.28,162.88,17.19,229.80,241.15,57.65,940.67,3189.69,896.17,2247.17,1373.97,688.98,15.36,329.05,48.61
1216.50,0.30,0.30,59.10,0.92,0.00,415.40,192.72,14.76,206.30,210.88,56.53,958.27,3298.86,804.15,2218.44,1357.80,612.84,15.36,329.05,45.52
1246.50,0.30,0.30,59.10,0.92,0.00,352.44,151.67,10.99,206.30,193.06,57.47,971.39,3316.96,818.49,2263.64,1362.22,614.12,28.58,329.05,31.49
1276.50,0.30,0.30,59.10,0.92,0.00,375.24,123.10,10.99,204.47,182.65,58.07,993.97,3332.47,954.63,2215.38,1505.69,584.57,27.57,329.05,27.97
1306.50,0.30,0.30,59.10,0.92,0.00,375.54,141.49,8.12,204.47,179.14,57.70,956.36,3394.17,654.03,2189.58,1528.59,588.99,24.26,329.05,25.78
1336.00,0.30,0.30,59.10,0.92,0.00,374.15,156.17,13.40,180.97,189.44,57.76,925.41,3472.16,346.08,1714.86,1236.29,644.79,0.92,329.05,30.46
1366.00,0.30,0.30,59.10,0.92,0.00,324.91,112.49,12.76,180.97,152.22,57.33,929.45,2962.90,184.98,1375.84,820.98,542.06,22.28,329.05,33.18
1396.50,0.30,0.30,59.10,0.92,0.00,296.94,102.23,13.92,180.97,159.30,60.36,747.77,2517.69,108.95,1119.50,531.99,467.12,29.75,329.05,36.74
1426.50,0.30,0.30,59.10,0.92,0.00,264.29,79.49,14.34,180.97,146.30,55.57,665.35,2367.51,105.82,1107.42,431.27,271.29,29.75,288.03,33.88
1456.50,0.30,0.30,59.10,0.92,0.00,321.30,51.69,14.34,140.08,144.25,60.55,626.80,2254.98,88.95,1045.37,383.31,181.85,29.75,223.58,33.88
1485.50,0.30,0.30,59.10,0.92,0.00,286.20,63.56,13.92,140.08,149.23,59.39,618.30,1812.00,65.82,771.98,340.78,176.23,29.75,223.58,35.54
1514.00,0.30,0.30,59.10,0.92,0.00,270.93,71.32,15.15,175.17,137.23,59.39,576.12,1696.65,54.18,591.97,318.10,164.52,29.75,159.85,32.67
1544.00,0.30,0.30,59.10,0.92,0.00,303.94,62.92,13.98,175.17,143.18,58.36,558.48,1425.50,34.53,393.78,283.51,146.91,29.75,159.85,32.21
1575.00,0.30,0.30,59.10,0.92,0.00,311.42,110.58,12.88,175.17,140.85,58.44,503.09,1097.17,24.29,276.07,251.42,138.65,29.75,118.11,32.21
1606.00,0.30,0.30,59.10,0.92,0.00,256.58,71.03,11.01,175.68,153.38,58.93,450.29,964.11,38.45,347.64,242.29,122.53,29.75,118.11,31.96
1636.50,0.30,0.30,59.10,0.92,0.00,224.45,90.79,13.98,175.68,159.30,59.56,447.44,1217.49,20.02,319.86,213.39,112.69,29.75,118.11,31.60
1666.50,0.30,0.30,59.10,0.92,0.00,281.45,62.71,13.98,175.68,144.96,59.16,469.16,986.15,27.77,262.76,243.91,116.13,29.75,118.11,29.39
1696.50,0.30,0.30,59.10,0.92,0.00,254.59,63.59,11.78,175.68,149.92,59.16,466.93,921.45,25.53,296.33,230.41,117.64,29.75,77.09,31.41
1726.50,0.30,0.30,59.10,0.92,0.00,252.67,65.83,14.89,175.68,154.29,59.16,462.35,1065.99,25.53,260.60,239.95,103.52,29.75,77.09,34.49
1756.00,0.30,0.30,59.10,0.92,0.00,274.97,104.74,13.98,175.68,141.54,66.35,466.62,852.31,25.53,203.78,248.72,111.17,29.75,77.09,30.97
1785.00,0.30,0.30,59.10,0.92,0.00,251.61,52.27,13.90,175.68,155.07,60.24,457.26,755.44,25.53,199.23,210.21,105.67,29.75,77.09,32.08
1815.50,0.30,0.30,59.10,0.92,0.00,246.15,99.12,10.93,175.68,152.67,64.76,446.58,740.00,7.14,144.70,203.65,104.80,29.75,77.09,28.63
1846.00,0.30,0.30,59.10,0.92,0.00,317.56,77.21,10.93,175.68,124.48,59.05,449.84,754.24,7.14,193.72,211.00,99.92,29.75,36.44,30.33
1876.00,0.30,0.30,59.10,0.92,0.00,262.76,74.51,10.93,167.85,149.23,59.05,449.23,733.08,7.14,162.62,248.52,99.92,29.75,36.44,29.48
1906.50,0.30,0.30,59.10,0.92,0.00,297.70,107.90,11.38,167.85,138.86,64.62,442.92,734.52,8.12,167.24,204.92,98.43,29.75,36.44,27.97
1936.50,0.30,0.30,59.10,0.92,0.00,236.56,100.97,9.95,143.74,179.82,65.00,446.00,732.69,3.63,189.52,193.03,98.63,29.75,36.44,24.82
1966.50,0.30,0.30,59.10,0.92,0.00,322.14,127.56,12.73,189.52,149.08,63.19,449.73,716.26,4.15,192.09,206.08,94.42,29.75,36.44,25.98
1996.50,0.30,0.30,59.10,0.92,0.00,316.69,106.12,10.99,148.62,165.59,64.31,448.00,752.61,5.37,163.18,227.18,95.72,29.75,36.44,26.31
2026.50,0.30,0.30,59.10,0.92,0.00,297.17,76.75,10.99,201.11,161.79,63.29,446.48,742.02,20.87,159.96,214.43,98.70,29.75,36.44,29.46
2056.50,0.30,0.30,59.10,0.92,0.00,279.33,97.63,15.32,160.22,139.87,63.29,443.88,858.42,10.44,210.82,259.84,95.72,29.75,36.44,26.01
2086.50,0.30,0.30,59.10,0.92,0.00,327.96,135.50,12.94,160.22,148.32,64.08,451.36,837.05,10.44,217.55,222.20,91.13,29.75,36.44,25.02
2116.50,0.30,0.30,59.10,0.92,0.00,325.54,122.73,14.44,188.60,156.82,64.62,425.42,703.77,10.44,219.89,212.63,91.13,29.75,36.44,24.35
2145.00,0.30,0.30,59.10,0.92,0.00,294.28,142.69,13.54,187.69,151.86,68.30,444.75,717.42,10.44,201.85,204.25,90.88,29.75,36.44,24.35
2175.00,0.30,0.30,59.10,0.92,0.00,286.08,169.45,13.90,170.90,179.14,70.92,448.61,696.79,10.44,208.33,217.36,86.73,29.75,36.44,23.07
2206.50,0.30,0.30,59.10,0.92,0.00,361.78,139.51,13.61,170.90,200.33,74.16,431.83,707.35,10.44,219.58,205.13,85.92,29.75,36.44,28.93
2236.50,0.30,0.30,59.10,0.92,0.00,267.80,173.83,14.01,170.90,210.01,68.40,431.42,705.88,10.44,179.75,207.52,88.24,29.75,36.44,28.84
2266.50,0.30,0.30,59.10,0.92,0.00,290.84,132.33,11.95,141.91,146.18,75.99,457.46,704.86,10.44,190.74,238.35,86.69,29.75,36.44,28.84
2295.50,0.30,0.30,59.10,0.92,0.00,312.71,136.16,15.52,182.80,161.59,68.26,440.27,687.66,10.44,207.35,215.10,84.49,29.75,36.44,29.51
2325.00,0.30,0.30,59.10,0.92,0.00,291.67,116.51,14.71,200.20,170.12,67.20,426.95,724.50,10.44,195.12,199.72,87.89,29.75,36.44,28.42
2356.00,0.30,0.30,59.10,0.92,0.00,305.44,87.59,13.86,200.20,159.46,66.66,450.45,722.77,10.44,225.75,234.12,89.19,29.75,36.44,28.42
